Dose_Gy,Pseudo Other_P,Pseudo Oral Cav_,Pseudo Midline_P,PTV2 edit_P,PTV2_P,PTV1 edit_P,PTV1_P,Lt Par edit_P,Body_P,Annulus High_P,Annulus Low_P,BS + 5mm_P,Optic Chiasm_P,R Optic Nerve_P,L Optic Nerve_P,R Lens_P,L Lens_P,L Orbit_P,R Orbit_P,R Parotid_P,L Parotid_P,Brain Stem_P,Spinal Cord_P,CTV54_P,GTV+ 10MM_P,GTV_P,CTV65_P,Pseudo Post_P,Rt Par edit_P,SC + 3mm_P,SC + 5mm_P,Pseudo PTV1_P,Pseudo PTV2_P,Artifact Dental_,ArtifactContrast,Dose 6175[cGy]_P,Dose 5130[cGy]_P,PseudoPostBrain_,Dummy_P
20.995,100.0,100.0,100.0,100.0,99.8059,100.0,99.5013,95.7825,31.7319,83.7973,84.9395,56.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6498,97.4921,56.1623,88.3698,100.0,100.0,100.0,99.9999,97.5819,81.7031,87.487,86.5904,100.0,100.0,98.8405,75.1589,100.0,100.0,64.7823,100.0
21.06,100.0,100.0,100.0,100.0,99.8044,100.0,99.4995,95.7086,31.6922,83.7828,84.8651,56.5382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4222,97.4481,56.0901,88.3398,100.0,100.0,100.0,99.9999,97.5501,81.3911,87.4586,86.5623,100.0,100.0,98.8276,75.1251,100.0,100.0,64.4879,100.0
21.125,100.0,100.0,100.0,100.0,99.8028,100.0,99.4977,95.6311,31.6533,83.7681,84.7908,56.4835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.2051,97.4021,56.0181,88.31,100.0,100.0,100.0,99.9999,97.5185,81.0937,87.4304,86.5343,100.0,100.0,98.8143,75.0914,100.0,100.0,64.1991,100.0
21.19,100.0,100.0,100.0,100.0,99.8012,100.0,99.496,95.5542,31.6144,83.7531,84.7166,56.4291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.9783,97.3563,55.9464,88.281,100.0,100.0,100.0,99.9999,97.4867,80.7828,87.4025,86.5067,100.0,100.0,98.8008,75.0576,100.0,100.0,63.9121,100.0
21.255,100.0,100.0,100.0,100.0,99.7996,100.0,99.4943,95.479,31.5744,83.7382,84.6425,56.3748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7363,97.3116,55.8749,88.2521,100.0,100.0,100.0,99.9999,97.455,80.4511,87.3749,86.4794,100.0,100.0,98.7873,75.0238,100.0,99.9999,63.6135,100.0
21.32,100.0,100.0,100.0,100.0,99.798,100.0,99.4926,95.4066,31.5356,83.7238,84.5681,56.3207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5089,97.2686,55.8037,88.2234,100.0,100.0,100.0,99.9999,97.4233,80.1395,87.3476,86.4522,100.0,100.0,98.7739,74.9901,100.0,99.9999,63.3182,100.0
21.385,100.0,100.0,100.0,100.0,99.7963,100.0,99.4909,95.336,31.4971,83.7095,84.4939,56.2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2879,97.2266,55.7325,88.1954,100.0,100.0,100.0,99.9998,97.3917,79.8366,87.3206,86.4253,100.0,100.0,98.7602,74.9559,100.0,99.9999,63.0238,100.0
21.45,100.0,100.0,100.0,100.0,99.7947,100.0,99.4891,95.2653,31.4587,83.695,84.4193,56.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0365,97.1845,55.6617,88.1676,100.0,100.0,100.0,99.9998,97.36,79.4921,87.2938,86.3986,100.0,100.0,98.7461,74.9217,100.0,99.9999,62.7283,100.0
21.515,100.0,100.0,100.0,100.0,99.793,100.0,99.4874,95.1921,31.4203,83.6803,84.3448,56.1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.8147,97.141,55.591,88.1401,100.0,100.0,100.0,99.9998,97.3283,79.1881,87.2671,86.3718,100.0,100.0,98.7317,74.8878,100.0,99.9999,62.4301,100.0
21.58,100.0,100.0,100.0,100.0,99.7914,100.0,99.4856,95.1188,31.3824,83.666,84.2701,56.1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5874,97.0974,55.5207,88.113,100.0,100.0,100.0,99.9998,97.2964,78.8766,87.2408,86.3453,100.0,100.0,98.7172,74.8541,100.0,99.9999,62.1292,100.0
21.645,100.0,100.0,100.0,100.0,99.7897,100.0,99.4839,95.0465,31.3444,83.6516,84.1953,56.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.3545,97.0544,55.4506,88.0863,100.0,100.0,100.0,99.9998,97.2645,78.5573,87.2147,86.319,100.0,100.0,98.7022,74.8205,100.0,99.9999,61.8226,100.0
21.71,100.0,100.0,100.0,100.0,99.788,100.0,99.4822,94.9714,31.3061,83.6373,84.1201,55.9994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.1323,97.0097,55.3807,88.06,100.0,100.0,100.0,99.9998,97.2325,78.2528,87.1885,86.2929,100.0,100.0,98.6867,74.787,100.0,99.9999,61.5189,100.0
21.775,100.0,100.0,100.0,100.0,99.7863,100.0,99.4803,94.8922,31.2675,83.6228,84.0448,55.9464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9026,96.9627,55.3112,88.0341,100.0,100.0,100.0,99.9998,97.2004,77.9379,87.1626,86.267,100.0,100.0,98.6706,74.7535,100.0,99.9999,61.2091,100.0
21.84,100.0,100.0,100.0,100.0,99.7846,100.0,99.4785,94.809,31.2287,83.6083,83.9693,55.8937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6666,96.9132,55.2419,88.0087,100.0,100.0,100.0,99.9998,97.1684,77.6145,87.1368,86.2412,100.0,100.0,98.6539,74.72,100.0,99.9999,60.8999,100.0
21.905,100.0,100.0,100.0,100.0,99.7829,100.0,99.4767,94.7241,31.1896,83.594,83.8936,55.8411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4313,96.8627,55.1728,87.9836,100.0,100.0,100.0,99.9997,97.1364,77.2921,87.1113,86.2155,100.0,100.0,98.6377,74.6866,100.0,99.9999,60.5894,100.0
21.97,100.0,100.0,100.0,100.0,99.7812,100.0,99.4748,94.6411,31.151,83.58,83.8181,55.7887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.2144,96.8133,55.1038,87.9589,100.0,100.0,100.0,99.9997,97.1045,76.9947,87.0859,86.1901,100.0,100.0,98.6216,74.6526,100.0,99.9999,60.2802,100.0
22.035,100.0,100.0,100.0,100.0,99.7795,100.0,99.4728,94.563,31.1124,83.5657,83.7425,55.7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9942,96.7669,55.0351,87.9344,100.0,100.0,100.0,99.9997,97.0725,76.6929,87.0605,86.1648,100.0,100.0,98.6056,74.6185,100.0,99.9999,59.9674,100.0
22.1,100.0,100.0,100.0,100.0,99.7778,100.0,99.4708,94.4856,31.0733,83.5513,83.6673,55.6842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.7783,96.7209,54.9665,87.9103,100.0,100.0,100.0,99.9997,97.0406,76.3971,87.0356,86.1397,100.0,100.0,98.5893,74.5845,100.0,99.9999,59.6404,100.0
22.165,100.0,100.0,100.0,100.0,99.7761,100.0,99.4688,94.4101,31.0344,83.5371,83.592,55.6322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5596,96.676,54.8982,87.8863,100.0,100.0,100.0,99.9997,97.0086,76.0973,87.0108,86.1147,100.0,100.0,98.5725,74.5506,100.0,99.9999,59.3209,100.0
22.23,100.0,100.0,100.0,100.0,99.7744,100.0,99.4668,94.3357,30.9959,83.523,83.5168,55.5805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.3433,96.6318,54.8301,87.8625,100.0,100.0,100.0,99.9997,96.9766,75.8009,86.9862,86.09,100.0,100.0,98.5557,74.5168,100.0,99.9999,59.0088,100.0
22.295,100.0,100.0,100.0,100.0,99.7726,100.0,99.4648,94.2622,30.9573,83.5091,83.4415,55.5289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.1261,96.588,54.7622,87.8387,100.0,100.0,100.0,99.9997,96.9446,75.5032,86.9617,86.0654,100.0,100.0,98.5388,74.4834,100.0,99.9999,58.6909,100.0
22.36,100.0,100.0,100.0,100.0,99.7709,100.0,99.4627,94.1887,30.9195,83.495,83.3654,55.4775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8793,96.5443,54.6944,87.8151,100.0,100.0,100.0,99.9996,96.9125,75.1649,86.9374,86.041,100.0,100.0,98.5219,74.4502,100.0,99.9999,58.3711,100.0
22.425,100.0,100.0,100.0,100.0,99.7691,100.0,99.4606,94.1102,30.8814,83.4812,83.2895,55.4262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6472,96.4977,54.6268,87.7918,100.0,100.0,100.0,99.9996,96.8805,74.8469,86.9133,86.0168,100.0,100.0,98.5049,74.417,100.0,99.9999,58.0535,100.0
22.49,100.0,100.0,100.0,100.0,99.7673,100.0,99.4585,94.027,30.843,83.4673,83.2133,55.3751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.4141,96.4481,54.5593,87.7686,100.0,100.0,100.0,99.9996,96.8485,74.5274,86.8894,85.9927,100.0,100.0,98.4877,74.3839,100.0,99.9999,57.7335,100.0
22.555,100.0,100.0,100.0,100.0,99.7655,100.0,99.4563,93.9465,30.8052,83.453,83.1373,55.3241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.1804,96.4003,54.492,87.7455,100.0,100.0,100.0,99.9996,96.8163,74.2071,86.8656,85.9688,100.0,100.0,98.4706,74.3506,100.0,99.9999,57.4124,100.0
22.62,100.0,100.0,100.0,100.0,99.7636,100.0,99.4543,93.8652,30.7674,83.4386,83.0613,55.2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.9611,96.352,54.4249,87.7223,100.0,100.0,100.0,99.9996,96.7841,73.9065,86.8422,85.9451,100.0,100.0,98.4532,74.3172,100.0,99.9999,57.0905,100.0
22.685,100.0,100.0,100.0,100.0,99.7618,100.0,99.4522,93.7756,30.7297,83.4244,82.9855,55.2228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.743,96.2987,54.358,87.699,100.0,100.0,100.0,99.9996,96.7519,73.6076,86.8189,85.9216,100.0,100.0,98.4354,74.284,100.0,99.9998,56.7698,100.0
22.75,100.0,100.0,100.0,100.0,99.76,100.0,99.4502,93.6908,30.6919,83.4103,82.91,55.1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5222,96.2483,54.2913,87.6757,100.0,100.0,100.0,99.9996,96.7196,73.3051,86.7958,85.8983,100.0,100.0,98.4181,74.2507,100.0,99.9998,56.4455,100.0
22.815,100.0,100.0,100.0,100.0,99.7581,100.0,99.4482,93.6065,30.6539,83.396,82.8345,55.1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3166,96.1982,54.2247,87.6524,100.0,100.0,100.0,99.9995,96.6873,73.0232,86.7728,85.8752,100.0,100.0,98.4011,74.2177,100.0,99.9998,56.1268,100.0
22.88,100.0,100.0,100.0,100.0,99.7562,100.0,99.4462,93.5229,30.6158,83.3818,82.7588,55.0721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1225,96.1484,54.1583,87.6292,100.0,100.0,100.0,99.9995,96.6549,72.7573,86.7499,85.8523,100.0,100.0,98.3839,74.185,100.0,99.9998,55.8002,100.0
22.945,100.0,100.0,100.0,100.0,99.7544,100.0,99.4442,93.4397,30.5777,83.3672,82.6833,55.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9284,96.099,54.092,87.606,100.0,100.0,100.0,99.9995,96.6226,72.4912,86.7274,85.8296,100.0,100.0,98.3665,74.1523,100.0,99.9998,55.4732,100.0
23.01,100.0,100.0,100.0,100.0,99.7525,100.0,99.4423,93.3562,30.539,83.3528,82.6076,54.9721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7284,96.0493,54.0258,87.5829,100.0,100.0,100.0,99.9995,96.5904,72.2172,86.705,85.8069,100.0,100.0,98.3493,74.1198,100.0,99.9998,55.1523,100.0
23.075,100.0,100.0,100.0,100.0,99.7506,100.0,99.4403,93.2733,30.5009,83.3386,82.5314,54.9222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5096,96.0,53.9598,87.56,100.0,100.0,100.0,99.9995,96.558,71.9172,86.6828,85.7844,100.0,100.0,98.3324,74.0874,100.0,99.9998,54.816,100.0
23.14,100.0,99.9998,100.0,100.0,99.7487,100.0,99.4384,93.1906,30.4625,83.3242,82.4557,54.8726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2877,95.9508,53.894,87.5374,100.0,100.0,100.0,99.9995,96.5257,71.6131,86.6609,85.7621,100.0,100.0,98.3155,74.055,100.0,99.9998,54.4898,100.0
23.205,100.0,99.9995,100.0,100.0,99.7468,100.0,99.4364,93.1079,30.4241,83.3098,82.3806,54.8231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0714,95.9016,53.8286,87.5149,100.0,100.0,100.0,99.9994,96.4932,71.3166,86.639,85.7399,100.0,100.0,98.2975,74.0229,100.0,99.9998,54.1615,100.0
23.27,100.0,99.9992,100.0,100.0,99.745,100.0,99.4344,93.0235,30.3855,83.2954,82.3049,54.7738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8409,95.8515,53.7633,87.4925,100.0,100.0,100.0,99.9994,96.4605,71.0007,86.6171,85.7179,100.0,100.0,98.2783,73.9909,100.0,99.9998,53.8358,100.0
23.335,100.0,99.9988,100.0,100.0,99.7431,100.0,99.4324,92.9375,30.3473,83.2811,82.2292,54.7245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6193,95.8003,53.6983,87.4701,100.0,100.0,100.0,99.9994,96.4277,70.697,86.5953,85.6962,100.0,100.0,98.2609,73.9591,100.0,99.9998,53.5146,100.0
23.4,100.0,99.9983,100.0,100.0,99.7412,100.0,99.4305,92.852,30.309,83.2667,82.1539,54.6754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4135,95.7495,53.6333,87.4478,100.0,100.0,100.0,99.9994,96.3948,70.4149,86.5737,85.6746,100.0,100.0,98.2431,73.9275,100.0,99.9998,53.1923,100.0
23.465,100.0,99.9977,100.0,100.0,99.7393,100.0,99.4285,92.7599,30.2707,83.2521,82.0784,54.6264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.211,95.6947,53.5685,87.4256,100.0,100.0,100.0,99.9994,96.3619,70.1375,86.552,85.6532,100.0,100.0,98.2243,73.896,100.0,99.9998,52.8632,100.0
23.53,100.0,99.997,100.0,100.0,99.7374,100.0,99.4264,92.6615,30.2322,83.2374,82.0021,54.5775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0111,95.6362,53.5038,87.4035,100.0,100.0,100.0,99.9994,96.3289,69.8634,86.5305,85.6319,100.0,100.0,98.2037,73.8647,100.0,99.9998,52.542,100.0
23.595,100.0,99.9963,100.0,100.0,99.7354,100.0,99.4244,92.5689,30.1948,83.223,81.9265,54.5287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8141,95.5811,53.4393,87.3814,100.0,100.0,100.0,99.9993,96.2957,69.5935,86.5092,85.6109,100.0,100.0,98.1834,73.8337,100.0,99.9998,52.2239,100.0
23.66,100.0,99.9954,100.0,100.0,99.7335,100.0,99.4224,92.4819,30.1576,83.2089,81.8514,54.4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6167,95.5294,53.375,87.3593,100.0,100.0,100.0,99.9993,96.2624,69.323,86.4881,85.59,100.0,100.0,98.1628,73.803,100.0,99.9998,51.9095,100.0
23.725,100.0,99.9944,100.0,100.0,99.7316,100.0,99.4205,92.3941,30.12,83.1947,81.7764,54.4314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4241,95.4772,53.3108,87.3372,100.0,100.0,100.0,99.9993,96.2292,69.059,86.4671,85.5693,100.0,100.0,98.145,73.7722,100.0,99.9997,51.5948,100.0
23.79,100.0,99.9932,100.0,100.0,99.7296,100.0,99.4185,92.3065,30.0821,83.1805,81.7005,54.3829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.239,95.4251,53.247,87.3155,100.0,100.0,100.0,99.9993,96.1962,68.8053,86.4465,85.5489,100.0,100.0,98.126,73.7416,100.0,99.9997,51.2768,100.0
23.855,100.0,99.9919,100.0,100.0,99.7277,100.0,99.4166,92.2191,30.0439,83.1661,81.6241,54.3346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0396,95.3731,53.1832,87.294,100.0,100.0,100.0,99.9992,96.1629,68.532,86.4263,85.5288,100.0,100.0,98.1059,73.711,100.0,99.9997,50.957,100.0
23.92,100.0,99.9906,100.0,100.0,99.7257,100.0,99.4147,92.1303,30.0061,83.1515,81.5482,54.2863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8419,95.3203,53.1196,87.2726,100.0,100.0,100.0,99.9992,96.129,68.261,86.4061,85.5089,100.0,100.0,98.0882,73.6807,100.0,99.9997,50.644,100.0
23.985,100.0,99.989,100.0,100.0,99.7237,100.0,99.4127,92.042,29.9679,83.1372,81.4725,54.2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6327,95.2678,53.0561,87.2515,100.0,100.0,100.0,99.9992,96.0957,67.9743,86.3862,85.489,100.0,100.0,98.0712,73.6508,100.0,99.9997,50.3228,100.0
24.05,100.0,99.9873,100.0,100.0,99.7217,100.0,99.4107,91.9526,29.9298,83.123,81.3969,54.1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4186,95.2147,52.9928,87.2306,100.0,100.0,100.0,99.9992,96.0622,67.6808,86.3664,85.4694,100.0,100.0,98.0544,73.6212,100.0,99.9997,50.0069,100.0
24.115,100.0,99.9855,100.0,100.0,99.7197,100.0,99.4088,91.8611,29.8913,83.1083,81.3209,54.1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2154,95.1602,52.9295,87.2098,100.0,100.0,100.0,99.9991,96.0275,67.4024,86.3468,85.4497,100.0,100.0,98.0324,73.592,100.0,99.9997,49.6917,100.0
24.18,100.0,99.9833,100.0,100.0,99.7177,100.0,99.4068,91.7699,29.8531,83.094,81.2451,54.0938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0207,95.106,52.8663,87.1893,100.0,100.0,100.0,99.9991,95.9935,67.1356,86.3273,85.4301,100.0,100.0,98.0052,73.5632,100.0,99.9997,49.377,100.0
24.245,100.0,99.981,100.0,100.0,99.7157,100.0,99.4049,91.678,29.8144,83.0794,81.1692,54.0459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8193,95.0513,52.8033,87.1689,100.0,100.0,100.0,99.9991,95.9595,66.8596,86.3081,85.4106,100.0,100.0,97.9802,73.5344,100.0,99.9997,49.0643,100.0
24.31,100.0,99.9784,100.0,100.0,99.7137,100.0,99.4031,91.5793,29.7753,83.0648,81.0934,53.9981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6278,94.9927,52.7406,87.1484,100.0,100.0,100.0,99.9991,95.9252,66.5972,86.2889,85.3912,100.0,100.0,97.9557,73.506,100.0,99.9997,48.7518,100.0
24.375,100.0,99.9755,100.0,100.0,99.7117,100.0,99.4012,91.4824,29.7369,83.0503,81.0176,53.9504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4409,94.9351,52.678,87.1282,100.0,100.0,100.0,99.999,95.8908,66.341,86.2699,85.3719,100.0,100.0,97.9293,73.4775,100.0,99.9997,48.4372,100.0
24.44,100.0,99.9722,100.0,100.0,99.7096,100.0,99.3993,91.3881,29.6987,83.0358,80.9415,53.9028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2544,94.8789,52.6154,87.1081,100.0,100.0,100.0,99.999,95.8565,66.0853,86.251,85.3528,100.0,100.0,97.903,73.4491,100.0,99.9997,48.1121,100.0
24.505,100.0,99.9687,100.0,100.0,99.7076,100.0,99.3974,91.2934,29.661,83.0215,80.8644,53.8553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0678,94.8227,52.553,87.0882,100.0,100.0,100.0,99.999,95.8218,65.8296,86.2323,85.3337,100.0,100.0,97.8782,73.421,100.0,99.9997,47.7942,100.0
24.57,100.0,99.9647,100.0,100.0,99.7055,100.0,99.3955,91.2006,29.6237,83.0068,80.7876,53.8078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8782,94.7675,52.4906,87.0684,100.0,100.0,100.0,99.9989,95.7869,65.5697,86.2137,85.3148,100.0,100.0,97.8551,73.3932,100.0,99.9997,47.4799,100.0
24.635,100.0,99.9604,100.0,100.0,99.7035,100.0,99.3935,91.1078,29.5861,82.9922,80.711,53.7604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6879,94.7123,52.4284,87.0488,100.0,100.0,100.0,99.9989,95.7525,65.3089,86.1952,85.2959,100.0,100.0,97.8334,73.3656,100.0,99.9997,47.1692,100.0
24.7,100.0,99.9558,100.0,100.0,99.7014,100.0,99.3916,91.0148,29.5484,82.9777,80.6339,53.7131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4987,94.657,52.3663,87.0293,100.0,100.0,100.0,99.9989,95.7174,65.0496,86.1768,85.2771,100.0,100.0,97.8116,73.3382,100.0,99.9997,46.8512,100.0
24.765,100.0,99.9504,100.0,100.0,99.6994,100.0,99.3896,90.9214,29.5112,82.9632,80.5576,53.6658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3167,94.6015,52.3043,87.0098,100.0,100.0,100.0,99.9988,95.6818,64.8002,86.1585,85.2584,100.0,100.0,97.7902,73.3109,100.0,99.9996,46.5308,100.0
24.83,100.0,99.9441,100.0,100.0,99.6973,100.0,99.3878,90.8286,29.4733,82.9486,80.4808,53.6186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1391,94.5463,52.2423,86.9905,100.0,100.0,100.0,99.9988,95.6467,64.5568,86.1403,85.2398,100.0,100.0,97.7693,73.2837,100.0,99.9996,46.2118,100.0
24.895,100.0,99.9362,100.0,100.0,99.6952,100.0,99.3859,90.7374,29.4353,82.9341,80.4036,53.5715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9436,94.492,52.1805,86.9713,100.0,100.0,100.0,99.9988,95.6111,64.2889,86.1223,85.2213,100.0,100.0,97.7491,73.257,100.0,99.9996,45.8941,100.0
24.96,100.0,99.9251,100.0,100.0,99.6932,100.0,99.3841,90.6465,29.3973,82.9197,80.3266,53.5245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7534,94.438,52.1187,86.9523,100.0,100.0,100.0,99.9987,95.5747,64.0282,86.1043,85.203,100.0,100.0,97.7275,73.2303,100.0,99.9996,45.5849,100.0
25.025,100.0,99.9142,100.0,100.0,99.6911,100.0,99.3822,90.5545,29.3591,82.9052,80.25,53.4775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5592,94.3833,52.0571,86.9334,100.0,100.0,100.0,99.9987,95.5385,63.762,86.0863,85.1847,100.0,100.0,97.7021,73.2037,100.0,99.9996,45.27,100.0
25.09,100.0,99.9031,100.0,100.0,99.6889,100.0,99.3803,90.4628,29.3204,82.8907,80.1728,53.4305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3628,94.3287,51.9956,86.9146,100.0,100.0,100.0,99.9986,95.5009,63.4929,86.0685,85.1665,100.0,100.0,97.6617,73.177,100.0,99.9996,44.9555,100.0
25.155,100.0,99.8897,100.0,100.0,99.6868,100.0,99.3785,90.3621,29.2819,82.8761,80.0961,53.3837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1824,94.2688,51.9343,86.8959,100.0,100.0,100.0,99.9986,95.4641,63.2456,86.0508,85.1484,100.0,100.0,97.6135,73.1506,100.0,99.9996,44.6381,100.0
25.22,100.0,99.8763,100.0,100.0,99.6847,100.0,99.3766,90.2606,29.2433,82.8609,80.0188,53.3369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9937,94.2085,51.8731,86.8774,100.0,100.0,100.0,99.9986,95.4263,62.987,86.0331,85.1304,100.0,100.0,97.5757,73.1244,100.0,99.9996,44.326,100.0
25.285,100.0,99.863,100.0,100.0,99.6825,100.0,99.3748,90.1635,29.2043,82.8459,79.9416,53.2902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8034,94.1508,51.8118,86.8591,100.0,100.0,100.0,99.9985,95.388,62.7262,86.0155,85.1124,100.0,100.0,97.547,73.0983,100.0,99.9996,44.0111,100.0
25.35,100.0,99.8493,99.9999,100.0,99.6804,100.0,99.3729,90.0643,29.1655,82.8308,79.8636,53.2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.623,94.0917,51.7507,86.8409,100.0,100.0,100.0,99.9985,95.3496,62.479,85.998,85.0945,100.0,100.0,97.5205,73.0724,100.0,99.9996,43.7001,100.0
25.415,100.0,99.836,99.9999,100.0,99.6782,100.0,99.3709,89.9622,29.1269,82.8158,79.7851,53.1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4426,94.0311,51.6898,86.8229,100.0,100.0,100.0,99.9984,95.311,62.2316,85.9806,85.0768,100.0,100.0,97.4954,73.0466,100.0,99.9995,43.3772,100.0
25.48,100.0,99.8216,99.9999,100.0,99.6761,100.0,99.3689,89.8609,29.0878,82.8006,79.7073,53.1503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2618,93.9708,51.6288,86.805,100.0,100.0,100.0,99.9984,95.2712,61.9839,85.9633,85.0591,100.0,100.0,97.4707,73.0209,100.0,99.9995,43.0612,100.0
25.545,100.0,99.8061,99.9999,100.0,99.6739,100.0,99.3668,89.7596,29.0485,82.7855,79.6293,53.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0864,93.9106,51.568,86.7872,100.0,100.0,100.0,99.9984,95.2315,61.7435,85.946,85.0415,100.0,100.0,97.4471,72.9953,100.0,99.9995,42.7433,100.0
25.61,100.0,99.7873,99.9998,100.0,99.6717,100.0,99.3648,89.6587,29.0099,82.7707,79.5516,53.0574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.908,93.8506,51.5071,86.7694,100.0,100.0,100.0,99.9983,95.1909,61.499,85.9288,85.0239,100.0,100.0,97.4246,72.9699,100.0,99.9995,42.4258,100.0
25.675,100.0,99.7681,99.9998,100.0,99.6695,100.0,99.3629,89.5612,28.9707,82.7556,79.4744,53.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.7297,93.7926,51.4465,86.7518,100.0,100.0,100.0,99.9983,95.1499,61.2546,85.9116,85.0065,100.0,100.0,97.4029,72.9444,100.0,99.9995,42.111,100.0
25.74,100.0,99.7501,99.9997,100.0,99.6673,100.0,99.3609,89.4642,28.9318,82.74,79.3968,52.9647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5456,93.7349,51.3859,86.7343,100.0,100.0,100.0,99.9982,95.1077,61.0023,85.8945,84.9892,100.0,100.0,97.3808,72.9187,100.0,99.9995,41.7887,100.0
25.805,100.0,99.731,99.9997,100.0,99.6651,100.0,99.359,89.3672,28.893,82.7247,79.3191,52.9185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3729,93.6772,51.3254,86.7167,100.0,100.0,100.0,99.9982,95.0653,60.7655,85.8774,84.9718,100.0,100.0,97.3561,72.893,100.0,99.9994,41.4694,100.0
25.87,100.0,99.7103,99.9997,100.0,99.6628,100.0,99.357,89.2684,28.8532,82.71,79.2403,52.8723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2016,93.6185,51.265,86.6993,100.0,100.0,100.0,99.9981,95.0227,60.5308,85.8603,84.9544,100.0,100.0,97.3216,72.8674,100.0,99.9994,41.1453,100.0
